fn,maize streak virus,disease,okukkoola,muwogo,mpeke,mucungwa,greens,garden,mango,bulimi,obuwuka,ebikoola,obulimi,ebisoolisooli,kaamulali,eddagala,beans,omuyembe,leaf,kisaanyi,leaves,butterfly,okuzifuuyira,micungwa,ppaapaali,emboga,kikolo,harvest,olusuku,coffee,super grow,rice,ensujju,okulima,worm,ebbugga,onion,ensigo,plantation,ensukusa,maize stalk borer,amakoola,muceere,insect,pumpkin,spray,namuginga,tomatoes,akatungulu,ground nuts,orange,nursery bed,npk,mangoes,ebitooke,maize,endwadde,lumonde,ensiringanyi,pawpaw,ebijjanjalo,sukumawiki,caterpillars,matooke seedlings,okusaasaana,omuceere,ebikajjo,mulimi,sikungula,watermelon,ennima,akammwanyi,amakungula,ebyobulimi,okugimusa,sow,Pump,ekigimusa,ekirime,okusiga,nfukirira,faamu,okulimibwa,pampu,vegetables,lusuku,ennyaanya,ekisaanyi,bibala,ekikajjo,ennimiro,okukungula,akatunda,eppapaali,endagala,ekijanjaalo,abalimi,plant,Spinach,ndwadde,caterpillar,miceere,farmer,irrigate,nnakati,omusiri,weeding,okusaasaanya,amalagala,ekikoola,ebisooli,munyeera,ekirwadde,enkota,banana,fruit picking,ebibala,dig,doodo,omulimisa,eggobe,seed,crop,okunnoga,obutunda,fruit,endokwa,ebikolo,omucungwa,okufukirira,obulwadde,ebijanjaalo,matooke,pepper,agriculture,afukirira,nnyaanya,medicine,nambaale,cassava,sugarcane,ekimera,kikajjo,obusaanyi,ekibala,ebigimusa,kukungula,nnimiro,ebikongoliro,irish potatoes,ensuku,emicungwa,ekikolo,ejjobyo,omulimi,okusimba,sweet potatoes,okufuuyira,farming instructor,nnasale beedi,passion fruit,ekitooke,ebisaanyi,ekyeya,enva endiirwa,emisiri,emiyembe,amatooke,ebiwuka,farm,ebinyebwa,amappapaali,ebimera,kassooli,harvesting,emmwanyi,akamonde,obumonde,cabbages,akasaanyi,spread,ebirime,drought,kasaanyi,suckers,insects,fertilizer,nakavundira,ekiwojjolo,akawuka,ddagala,ebiwojjolo,obutungulu
audio_files/QTHTQM4.wav,0.00200064,0.0,0.00786697,0.00285872,0.00420082,0.00263833,0.00280202,0.00581685,0.00493708,0.0,0.00708215,0.0,0.0034649,0.00209815,0.00243296,0.00627736,0.00164545,0.00320811,0.00671554,0.01279153,0.00255777,0.00618947,0.02365448,0.00684716,0.00853478,0.00392414,0.00254738,0.00444826,0.00343089,0.0,0.00138002,0.00903636,0.0,0.0069302,0.00165954,0.00103973,0.00709272,0.00567928,0.01877132,0.00300616,8.546e-05,0.0024752,0.00800662,0.00563128,0.00219682,0.00734215,0.00638482,0.00725333,0.0110757,0.00251848,0.00217026,0.00709833,0.00066755,0.00744433,0.01246164,0.00982034,0.00558394,0.0,0.0140098,0.0059728,0.01031399,0.00194475,0.00784075,0.00210976,0.0,0.01744916,0.00222592,0.00175005,0.00673449,0.00300585,0.00131099,0.00376653,0.00689549,0.00304832,0.02265249,0.00464755,0.00288192,0.00697237,0.00475833,0.00657566,0.0,0.00268034,0.00250488,0.00119028,0.0,0.0050254,0.01273488,0.00525207,0.00558244,0.00708825,0.00322483,0.00809992,0.00404039,0.00663171,0.00699208,0.00676715,0.0,0.00365933,0.00171917,0.01707978,0.00636544,0.00633654,0.00780596,0.00351668,0.0030856,0.00590019,0.00818993,0.00667271,0.00785259,0.0,0.00648146,0.01486614,0.00067302,0.00773656,0.0,0.0015785,0.0,0.02545723,0.0,0.00450693,0.00779582,0.00601703,0.0066863,0.0,0.00515833,0.00765227,0.00145088,0.00165648,0.00783058,0.00126942,0.00626155,0.00464961,0.00385163,0.01143096,0.00861411,0.00657092,0.0036162,0.00173089,0.0065477,0.0185691,0.00434166,0.0002387,0.00295193,0.01143959,0.00389151,0.0,0.00108348,0.00609577,0.00137336,0.00049008,0.00405609,0.00797924,0.00583765,0.00736251,0.00518721,0.00639658,0.00496134,0.00588697,0.00529101,0.0,0.0,0.00146438,0.00934756,0.0,0.00744892,0.00390044,0.0075194,0.00602535,0.01415541,0.00193215,0.00391346,0.00787411,0.00907971,0.00150052,0.01188389,0.00955035,0.00696517,0.0013465,0.00130703,0.00638584,0.00309603,0.00602473,0.0,0.00990636,0.00214602,0.0,0.0026521,0.01044299,0.00663214,0.00555672,0.00661227,0.00613218,0.00285939
audio_files/QTOPTG0.wav,0.00365079,0.00356229,0.00344789,0.00620836,0.00806413,0.00449849,0.00329204,0.0070913,0.00363651,0.00724895,0.00992523,0.00634462,0.00322525,0.0066978,0.00838179,0.00850859,0.00227744,0.00546801,0.00893664,0.00870609,0.0046259,0.00251923,0.01123941,0.00546443,0.004618,0.00497035,0.0023386,0.00502135,0.00358502,0.00382728,0.00413631,0.0063106,0.0079383,0.00307292,0.0,0.00202407,0.00309929,0.00333391,0.00822664,0.00560102,0.00194561,0.0018468,0.00537403,0.00579146,0.00247648,0.00462385,0.01003098,0.00411222,0.00611384,0.00199871,0.00440364,0.00845114,0.00360725,0.00256034,0.00696333,0.00482806,0.00865423,0.00090733,0.00800387,0.00292121,0.00564243,0.00263954,0.00323465,0.00194134,0.00739128,0.00678365,0.00488111,0.00219254,0.00389553,0.00255412,0.00490024,0.00584121,0.00523428,0.00468728,0.01317536,0.0043786,0.00334465,0.0065631,0.00457899,0.00364133,0.00826281,0.0016591,0.00550836,0.00465365,0.00211825,0.00452189,0.00749529,0.00721242,0.00399194,0.00365931,0.00377766,0.00514394,0.00550431,0.00568697,0.00439506,0.00566347,0.00267205,0.00482967,0.00216883,0.01483823,0.0046833,0.00378611,0.0058131,0.00560352,0.00767581,0.0053097,0.00571467,0.00801359,0.00614022,0.00189656,0.00590516,0.00909931,0.00661966,0.00467515,0.00421768,0.00615933,0.00523892,0.00825293,0.00613107,0.00500567,0.00405581,0.00770097,0.00531474,0.00475296,0.00558001,0.00654735,0.00235687,0.00309999,0.0046078,0.00222396,0.00577093,0.00398894,0.00643584,0.00609488,0.00556667,0.00354052,0.00601728,0.00359147,0.00449545,0.00516859,0.00166484,0.00397231,0.00247354,0.00986255,0.00354537,0.01227879,0.003232,0.003522,0.00384219,0.00356825,0.00486449,0.00715277,0.00289257,0.0067611,0.00491474,0.00519189,0.00211413,0.0121067,0.00408279,0.00444114,0.0,0.00461836,0.00702753,0.00201466,0.00605363,0.00351307,0.00544565,0.00420986,0.00918468,0.00674221,0.00362747,0.00487228,0.00469327,0.00455616,0.00661533,0.00355958,0.00523436,0.00698645,0.00222971,0.00635079,0.00236409,0.00299393,0.00594833,0.00838332,0.0053892,0.00284157,0.00542003,0.00641465,0.00679209,0.00817186,0.00792545,0.01148006,0.00668828
audio_files/QUXQYEK.wav,0.00360659,0.00059743,0.00433314,0.00394447,0.00062846,0.00438098,0.00435717,0.00518013,0.00145165,0.0,0.00757785,0.00045828,0.00428299,0.00528388,0.00267898,0.00725273,0.00365129,0.00520753,0.00419891,0.00423031,0.00911432,0.00338688,0.00661468,0.00262211,0.00445253,0.00346002,0.00594373,0.0091288,0.00603111,0.00308315,0.00230896,0.0,0.00034217,0.00741769,0.00500316,0.00623908,0.00272185,0.00668985,0.00653744,0.0049533,0.00375918,0.00673691,0.00565254,0.00247771,0.00312794,0.00214453,0.00778978,0.00065298,0.00529072,0.00386682,0.00021844,0.00249648,0.00357688,0.00353991,0.00349363,0.00207758,0.01223052,0.00873642,0.01337184,0.00509839,0.00342254,0.00285589,0.00515053,0.00387726,0.00844108,0.0,0.00566258,0.00592089,0.00828777,0.00548569,0.00360164,0.00668464,0.00322435,0.00386735,0.00306057,0.00973811,0.00878679,0.00887985,0.00433086,0.00373297,0.0,0.00466587,0.00290782,0.00382556,0.0032666,0.00461258,0.00187318,0.00939406,0.00804454,0.00642385,0.00571355,0.00629749,0.00557619,0.00356717,0.00751357,0.00502706,0.00494754,0.00908825,0.00603415,0.00122327,0.00447721,0.00854105,0.00701011,0.00745086,0.00062226,0.0035062,0.01004685,0.00767601,0.00495371,0.00633348,0.0072303,0.01227056,0.00791757,0.00705648,0.00187431,0.00585724,0.00307079,0.00471356,0.00363537,0.00349377,0.00562584,0.00478041,0.01101779,0.00109222,0.00786671,0.00605204,0.00363102,0.00444404,0.00454932,0.00607989,0.0121268,0.00797289,0.00335444,0.0,0.0079424,0.00662028,0.00453118,0.00308713,0.00987232,0.0,0.00476566,0.00252586,0.00559745,0.00487736,0.00130602,0.00689162,0.00434381,0.00656559,0.00278236,0.00110453,0.00145731,0.00743994,0.00529247,0.00814388,0.00381424,0.00370687,0.00408204,0.00410302,0.01028426,0.0042461,0.0044954,0.0011579,0.01045951,0.00380778,0.00691785,0.00406342,0.00584381,0.00557364,0.01138517,0.00560182,0.00611635,0.00688295,0.00731571,0.00669716,0.00632804,0.00914626,0.0036516,0.00241843,0.00356116,0.01626522,0.00587093,0.00714195,0.00401266,0.01048129,0.00506911,0.00473566,0.00291143,0.01178145,0.00739771,0.01023959,0.00862306,0.00650867,0.0027404
audio_files/QY0XP9S.wav,0.00416849,0.00262677,0.00324457,0.00561901,0.00420893,0.00479449,0.00432786,0.0064613,0.00225553,0.00332813,0.00936976,0.00460475,0.00384925,0.00671096,0.00636706,0.00814338,0.0035508,0.0058303,0.00650509,0.00427269,0.0079507,0.00241925,0.00631682,0.00301441,0.00354887,0.00403731,0.00473071,0.00842245,0.00510896,0.00434538,0.00334317,0.00051202,0.00517537,0.00520736,0.0,0.00487789,0.002473,0.00497104,0.00531592,0.0057852,0.00335142,0.00487902,0.00499946,0.00392299,0.00299979,0.00259068,0.01018866,0.0014249,0.00535333,0.00297954,0.00284334,0.00491284,0.00438616,0.00242711,0.00401597,0.00228416,0.01193296,0.0017487,0.00988206,0.00377297,0.00383736,0.00301306,0.00411172,0.00297033,0.00923541,0.0,0.00542516,0.00455471,0.0061688,0.0043577,0.00484123,0.00649583,0.00345311,0.00427444,0.0053624,0.00780758,0.00673746,0.00849883,0.00431084,0.00306904,0.00255007,0.00344912,0.00483367,0.00464424,0.00309484,0.00457247,0.0025053,0.00885623,0.0063197,0.00492852,0.00510533,0.00549818,0.0063117,0.00262097,0.0060196,0.00500431,0.00471469,0.00810088,0.00469703,0.00532527,0.0043647,0.00644002,0.00583939,0.00727852,0.00355021,0.00439968,0.00803403,0.00752354,0.00575558,0.00505227,0.00681534,0.01048587,0.00878163,0.00572761,0.00336738,0.0064964,0.00516807,0.00300812,0.00581277,0.00401778,0.00435646,0.00723746,0.00911589,0.00351071,0.00746346,0.00607587,0.00376821,0.00432244,0.00388665,0.0050383,0.0096393,0.0064537,0.00490068,0.00035912,0.00658403,0.00511357,0.00592815,0.00321513,0.00778922,0.0,0.00316419,0.00362695,0.00436294,0.00600923,0.00207713,0.01095772,0.00464113,0.0051088,0.00341994,0.00275121,0.00294703,0.00723093,0.00406976,0.00762955,0.0041448,0.00430838,0.00294213,0.00921327,0.00782032,0.00534007,0.0,0.00255933,0.00905224,0.00372344,0.00637979,0.00406703,0.00563939,0.00514922,0.0093941,0.00740796,0.00522288,0.0058828,0.00583394,0.00658147,0.00551944,0.00599971,0.00415941,0.00538265,0.00337483,0.01284901,0.00451547,0.00479857,0.00733421,0.00968186,0.00569939,0.00513411,0.00457926,0.0094691,0.00664497,0.00997407,0.00893076,0.00906538,0.00476347
audio_files/QY97OQ9.wav,0.00307757,0.00096799,0.00470842,0.00410246,0.00307811,0.00406045,0.00352024,0.0054473,0.00242185,0.00119885,0.00768615,0.00107653,0.00385847,0.00499854,0.00361047,0.0073786,0.00263471,0.00479296,0.00573491,0.0078293,0.00663177,0.00365468,0.01068058,0.00454018,0.00549631,0.00410804,0.00423017,0.0064977,0.0049678,0.00241895,0.00275515,0.00311846,0.00166149,0.00610581,0.00695608,0.00417776,0.00328062,0.0056878,0.00914271,0.00464348,0.00269292,0.00462612,0.00608308,0.00372117,0.00272673,0.00371402,0.00720195,0.00269244,0.00589968,0.00323884,0.00098516,0.00491186,0.00278761,0.00386306,0.00579336,0.00410924,0.00961966,0.00938466,0.01251356,0.00466025,0.00481353,0.00252181,0.0046379,0.0032137,0.00678609,0.00463795,0.00526415,0.00426058,0.00684505,0.00423459,0.00341127,0.00618732,0.00462988,0.00412454,0.00897919,0.00731837,0.00641877,0.00737873,0.00455281,0.00432651,0.00054343,0.00344302,0.00308743,0.00367524,0.00250396,0.00457935,0.0058128,0.00815904,0.00648168,0.00567888,0.00474974,0.00616347,0.00477856,0.00624133,0.00647898,0.00556795,0.00332941,0.0066161,0.00423328,0.00817708,0.0047586,0.00678526,0.00721314,0.00612068,0.00341594,0.00407599,0.00854622,0.00810291,0.00511433,0.00401089,0.00656966,0.01148655,0.00599168,0.0064558,0.00227838,0.00545887,0.00272552,0.00931248,0.00347542,0.00419682,0.00562548,0.00468758,0.00829051,0.00163788,0.00641192,0.00643143,0.00245675,0.00347249,0.0052638,0.0039897,0.00945616,0.00625891,0.00430639,0.00383924,0.00737588,0.0056302,0.00433586,0.00336779,0.00759255,0.00469756,0.00385342,0.00259468,0.0042969,0.00779549,0.00235294,0.00718348,0.00314016,0.00555457,0.0030028,0.00145312,0.0027318,0.00741668,0.00457005,0.00753615,0.00437738,0.00431111,0.00362771,0.00547751,0.00771589,0.00330383,0.00712236,0.00256317,0.00908284,0.00243319,0.00675601,0.00361247,0.00572633,0.00489171,0.01159734,0.00471338,0.00498969,0.00625362,0.00667315,0.00507081,0.00737612,0.00776554,0.00442967,0.00315406,0.00266509,0.01163313,0.00438057,0.00612322,0.00224633,0.00957871,0.00469498,0.00279314,0.00327544,0.00974102,0.00766091,0.00882347,0.00774621,0.00798158,0.00391757
audio_files/QYFFXA7.wav,0.00395281,0.00200944,0.00333442,0.0047924,0.00191285,0.00478375,0.00438569,0.00555982,0.00130333,0.00119651,0.00831702,0.00304672,0.00416569,0.00635046,0.00428703,0.00780619,0.00369017,0.00570163,0.00496372,0.00366888,0.00927023,0.00254961,0.00424947,0.00251896,0.00363655,0.00378329,0.00566832,0.00897008,0.00591243,0.00398544,0.00301559,0.0,0.00294043,0.00632038,0.00427556,0.00618452,0.00188292,0.00598169,0.00439321,0.00554285,0.00404472,0.0062948,0.0050764,0.00271279,0.0031447,0.00171948,0.00867663,0.00019777,0.0042624,0.00364257,0.00093376,0.00315849,0.00419649,0.00243299,0.00253076,0.00118234,0.01264544,0.00883738,0.01176971,0.00431057,0.00255081,0.00298671,0.00403181,0.00372563,0.01001281,0.0,0.00619414,0.0057842,0.0074071,0.00520469,0.00444433,0.00708263,0.00300319,0.00427453,0.00166391,0.00934204,0.00854896,0.00862913,0.00431082,0.00310505,0.0,0.00425733,0.00369664,0.00461952,0.00375016,0.00449673,0.00112483,0.00967833,0.00744983,0.00551494,0.00571,0.00558971,0.00586702,0.00355092,0.00676047,0.00483357,0.00547217,0.00905861,0.00588778,0.00161511,0.00412762,0.00769583,0.00652275,0.00777564,0.00205935,0.00348195,0.00924686,0.00800048,0.00464027,0.00648825,0.00701849,0.01082826,0.009095,0.0062513,0.0030579,0.00686281,0.0043263,0.00126419,0.00517443,0.00369891,0.00473073,0.00528603,0.01035322,0.00257326,0.00780119,0.00584612,0.00372946,0.00466381,0.00386937,0.00603497,0.01162613,0.00758028,0.00410019,0.0,0.00714169,0.00577549,0.00512211,0.00352862,0.00908907,0.0,0.00400001,0.00341596,0.00529975,0.00486747,0.00137216,0.0099622,0.00472149,0.00582195,0.00338174,0.00190887,0.00184002,0.00724421,0.00450783,0.00792559,0.00382593,0.00353388,0.00334848,0.00589522,0.00963703,0.00533183,0.00415894,0.00206189,0.00974071,0.00419102,0.00656519,0.00393707,0.00536612,0.00508754,0.0101972,0.00668125,0.005897,0.00610758,0.00620705,0.00721042,0.0052216,0.0075195,0.00337374,0.00389799,0.00366985,0.01562874,0.00549298,0.0062451,0.00646766,0.01001686,0.00578303,0.00558384,0.0036504,0.01057339,0.00741269,0.01066681,0.0088483,0.00796817,0.00380801
audio_files/QZPDB6S.wav,0.00393041,0.00188685,0.00362747,0.00495262,0.00278881,0.00464532,0.00431172,0.00591536,0.00188569,0.00164292,0.00862778,0.00304065,0.00402199,0.00617952,0.00488291,0.00780673,0.00356309,0.00559084,0.00557887,0.00431358,0.00843212,0.0027648,0.00625815,0.00288901,0.00389915,0.00383704,0.00520021,0.00862837,0.00549002,0.00385181,0.00297473,0.0,0.00331142,0.00604465,0.00156005,0.00543888,0.00248446,0.00564563,0.00567579,0.00546441,0.00354817,0.00561625,0.00524131,0.00331591,0.00304744,0.00237447,0.00914887,0.00106669,0.00518732,0.00334533,0.00172408,0.00395396,0.00406108,0.00280256,0.0037091,0.00212873,0.01203289,0.00515401,0.01127475,0.00426916,0.00355883,0.00294407,0.00441505,0.00335548,0.00903082,0.0,0.00560618,0.00512186,0.00699065,0.00480459,0.00436887,0.00662843,0.00336666,0.00415301,0.00428133,0.00857416,0.00758815,0.00858064,0.00432654,0.00331476,0.00043227,0.00391991,0.00403798,0.00436846,0.00322164,0.00457224,0.00224724,0.00910836,0.00699171,0.00547478,0.00535748,0.00576635,0.00597025,0.00318466,0.0065776,0.00500737,0.00484184,0.00846884,0.00524285,0.00370112,0.00437573,0.0072458,0.00633481,0.00735718,0.00248229,0.00398955,0.00881504,0.00766546,0.00532725,0.00559673,0.00695444,0.01108617,0.00847046,0.006216,0.00285112,0.00632988,0.00434124,0.00347902,0.00499951,0.00382692,0.00482703,0.00613047,0.00981386,0.0026016,0.00758691,0.00604787,0.00366892,0.0043751,0.00412862,0.0054458,0.01064711,0.00705215,0.00431294,0.0,0.00708873,0.00566518,0.0053404,0.00323436,0.00857436,0.0,0.00377703,0.00323942,0.00485642,0.00558403,0.00175984,0.00949431,0.00450732,0.00565137,0.00321619,0.0020993,0.00234298,0.00729987,0.00450523,0.00781764,0.00401092,0.00401688,0.00335688,0.00709198,0.00879807,0.00494469,0.00089552,0.00208488,0.00955971,0.00376707,0.00657674,0.00402679,0.00565803,0.005249,0.01017488,0.00667112,0.00557173,0.00621648,0.00634661,0.00665012,0.00577864,0.00720171,0.00390377,0.00421857,0.00344436,0.0142011,0.0050467,0.00574345,0.00604727,0.00995635,0.00549244,0.00499472,0.00390757,0.01030791,0.00702046,0.01011006,0.00878162,0.00812484,0.00400605
audio_files/R0IA3AI.wav,0.00405656,0.00382407,0.00289722,0.00638558,0.00707056,0.00481528,0.00376808,0.00704334,0.00301414,0.00668796,0.01008454,0.00684361,0.00343105,0.0072127,0.0083497,0.00861865,0.00285953,0.00586448,0.0082961,0.00649485,0.00610238,0.00208545,0.0080943,0.0043478,0.00375974,0.00471404,0.0032261,0.00644462,0.00416148,0.00449546,0.00412206,0.00378696,0.00802844,0.00345927,0.0,0.00319365,0.00247863,0.00367956,0.00600771,0.0059685,0.00265979,0.00291347,0.00493852,0.00514129,0.00270981,0.00357614,0.01061159,0.0027811,0.00538247,0.00229234,0.00415988,0.00727993,0.00425287,0.00199824,0.00530323,0.00335332,0.01027051,0.00082806,0.00799074,0.00291017,0.00452476,0.00286918,0.00312903,0.00228302,0.00888001,0.00289626,0.00531266,0.00310861,0.00443375,0.00318006,0.00528373,0.00627508,0.00436264,0.00468556,0.00928146,0.00563666,0.00463837,0.00731338,0.00444895,0.00309608,0.00710725,0.00222389,0.0056424,0.00501094,0.00273125,0.0044976,0.00500356,0.00802421,0.00469202,0.00377823,0.0043319,0.00497649,0.00603195,0.0042304,0.00473386,0.00529061,0.00377726,0.00622365,0.00315817,0.01098876,0.00439805,0.00451085,0.00555548,0.00647087,0.00657215,0.00495354,0.00631205,0.00790562,0.00590407,0.00328796,0.00620528,0.00904683,0.00810611,0.00474777,0.00439248,0.00674096,0.00583579,0.00444819,0.00673033,0.00467571,0.00375918,0.0078599,0.00664015,0.00493045,0.00637587,0.00625772,0.00304087,0.0037267,0.00397562,0.00340216,0.00714758,0.00484265,0.00613826,0.00331172,0.00562306,0.00382017,0.00630222,0.00359945,0.00553376,0.00138463,0.00193473,0.00423488,0.00312423,0.00820118,0.00296322,0.01314514,0.00403305,0.00385004,0.00392604,0.00362413,0.00425178,0.00709839,0.00303685,0.00703285,0.00459543,0.0047701,0.0021263,0.01184981,0.00534613,0.0053392,0.0,0.00413461,0.00756612,0.00292584,0.00602775,0.00371495,0.00533603,0.0044177,0.00868367,0.00758337,0.00419975,0.00496075,0.00467887,0.00565755,0.00564083,0.00381495,0.00467948,0.00703912,0.00277451,0.00879573,0.00309369,0.00329861,0.0077476,0.00873477,0.00584667,0.00422802,0.00544174,0.00716643,0.00667787,0.00912908,0.00848686,0.0111303,0.00637182
audio_files/R0OITT4.wav,0.00377981,0.00163233,0.00348215,0.00433801,0.00088941,0.00472323,0.00434554,0.00511222,0.0009258,0.00016659,0.00775624,0.00214219,0.00429543,0.00607254,0.00322491,0.0076103,0.00367487,0.00556925,0.00427531,0.0037005,0.00970693,0.00269664,0.00373657,0.0024364,0.00382262,0.0036865,0.00601127,0.00904109,0.00622971,0.00368997,0.00283841,0.0,0.00175988,0.00684185,0.00734132,0.0066639,0.00170101,0.0064488,0.00430766,0.00535613,0.00427793,0.00685236,0.00519084,0.00220235,0.0031825,0.00144953,0.00782527,0.0,0.00385371,0.00393352,8.11e-06,0.00244328,0.00399531,0.00254357,0.00205845,0.00087117,0.01275607,0.01234587,0.01274316,0.00459705,0.00209685,0.00293766,0.00403513,0.00405347,0.01014508,0.0,0.00649899,0.00626374,0.00796337,0.00554039,0.00417276,0.00730051,0.00291103,0.00426474,0.0004287,0.00992972,0.00926439,0.0085925,0.00432988,0.00321625,0.0,0.00458579,0.00309663,0.00453664,0.00397417,0.00446566,0.0008177,0.00996122,0.0079225,0.00580996,0.00592946,0.00567634,0.00556492,0.00421847,0.00709648,0.00480732,0.0056753,0.00933308,0.00633796,0.00032353,0.00405997,0.00823323,0.00690898,0.00788915,0.00144538,0.00308034,0.00978011,0.00824333,0.00413113,0.00699463,0.00708117,0.01104048,0.00900826,0.0065194,0.00285085,0.00693574,0.00379441,0.00103201,0.0047356,0.00358353,0.00498002,0.00428739,0.01079122,0.00204845,0.00785588,0.00577916,0.0036102,0.0047374,0.00396796,0.00635986,0.01242279,0.00802425,0.00372904,0.0,0.00742877,0.00608324,0.00466885,0.00367133,0.00960189,0.0,0.00439305,0.00325226,0.00567668,0.00454132,0.00110563,0.00927098,0.0046374,0.00614558,0.00333607,0.00146512,0.00137154,0.00726338,0.00472291,0.00803833,0.00371383,0.00321603,0.00356551,0.00424944,0.01036952,0.00517262,0.00767202,0.00186302,0.01002146,0.00428223,0.00666915,0.0038472,0.00525869,0.00503943,0.01069465,0.00617562,0.0061535,0.0062251,0.00642075,0.00735092,0.00524112,0.00827359,0.00307199,0.00312087,0.003735,0.01666763,0.00588072,0.00693792,0.00572211,0.01014354,0.00574131,0.00558686,0.00317043,0.01104109,0.00780766,0.01086152,0.00872183,0.00744032,0.00335509
audio_files/R2A7VBN.wav,0.00406822,0.0027215,0.00307019,0.00540808,0.00360708,0.00485554,0.00425117,0.00609283,0.00180994,0.00309433,0.00899323,0.00452783,0.00393663,0.00676323,0.00576487,0.00812375,0.00349806,0.00583664,0.00605872,0.00427876,0.00839464,0.00229772,0.00505555,0.00297367,0.00351795,0.00407408,0.00494573,0.00831984,0.00538274,0.00429907,0.00341659,4.518e-05,0.00481537,0.00534949,0.00181935,0.00531503,0.00198294,0.00520688,0.00456087,0.0057683,0.00367478,0.00526328,0.00494315,0.00347605,0.0030304,0.00219814,0.00949486,0.00088789,0.00453331,0.0032053,0.00206623,0.00444038,0.00434024,0.00216763,0.00322767,0.00169467,0.01208646,0.00589124,0.01038697,0.00379728,0.00305965,0.00298764,0.00368296,0.00326368,0.00988196,0.0,0.0059537,0.00498148,0.00642399,0.00458462,0.00482385,0.0068699,0.00333343,0.00442394,0.00370499,0.00822866,0.0073671,0.00829231,0.0043364,0.00299796,0.00215163,0.00362249,0.00443312,0.00483015,0.00349439,0.00449256,0.00206631,0.00922866,0.00657624,0.00490377,0.00531228,0.00533427,0.00602833,0.00351957,0.00608524,0.00492944,0.00506359,0.00828928,0.00507939,0.00430444,0.0041723,0.00667108,0.00612007,0.00746442,0.00349618,0.003952,0.00828909,0.00794449,0.00505782,0.00558444,0.00677896,0.01016863,0.00901701,0.00571639,0.00357794,0.00692841,0.00499137,0.0017034,0.00585648,0.00399257,0.00431964,0.00625759,0.00925041,0.00346753,0.00743274,0.00594139,0.00360883,0.00444103,0.00378782,0.00529815,0.01025281,0.00674328,0.00478755,0.0,0.00659813,0.00511512,0.00560776,0.00355536,0.00798899,0.0,0.00329741,0.00376466,0.00462926,0.00576797,0.00184234,0.01128849,0.00462296,0.00516466,0.00359606,0.00254596,0.00260412,0.00718071,0.00399857,0.00765151,0.0040461,0.00390542,0.00290478,0.00802183,0.00831082,0.00550542,0.00153204,0.00272589,0.00904968,0.00390261,0.00636413,0.0038948,0.00533481,0.00488317,0.00954897,0.00717132,0.00538631,0.00570619,0.00564688,0.00685311,0.00518944,0.00621565,0.00374531,0.00505513,0.00344679,0.01359946,0.00475591,0.00522694,0.00727795,0.00961603,0.00589311,0.00535289,0.00430887,0.00947319,0.00712183,0.01028746,0.0088236,0.00905566,0.0046836
audio_files/R4KSB5B.wav,0.00426718,0.00352613,0.00266538,0.00607205,0.00511884,0.00500194,0.0042062,0.00661145,0.00217373,0.0049368,0.00970444,0.00617189,0.00374781,0.00730642,0.00725475,0.00847667,0.00341728,0.00606184,0.00703196,0.0044465,0.00782706,0.0019344,0.00513763,0.00320814,0.00321024,0.00432558,0.00439616,0.00793605,0.00497264,0.00476418,0.00383694,0.00093011,0.00676273,0.00442961,0.0,0.00468829,0.00191999,0.00448962,0.00421053,0.00607993,0.00346401,0.00444197,0.00470788,0.00410139,0.00296291,0.00244653,0.01042025,0.00128616,0.00460101,0.00282814,0.0031385,0.00549411,0.00462351,0.00175302,0.003545,0.00187336,0.01185735,0.00310514,0.00897958,0.00326165,0.00329663,0.00303541,0.00326569,0.0028759,0.01010807,0.0,0.00583299,0.00436988,0.00553178,0.0040874,0.00529944,0.00676731,0.0034843,0.00459023,0.00488695,0.00736525,0.00645505,0.00808511,0.00433738,0.00276564,0.00448663,0.00309301,0.00520007,0.00513897,0.00338674,0.00447725,0.00248787,0.00895903,0.00583259,0.00429005,0.00503019,0.00502058,0.00628763,0.00324379,0.00545793,0.00494494,0.00489725,0.00779634,0.00447417,0.00621796,0.00414442,0.00577322,0.00566618,0.00733729,0.00475622,0.00433392,0.00743583,0.00789392,0.00539221,0.00497584,0.0065902,0.00944679,0.00926777,0.00517334,0.00417243,0.00715151,0.00579824,0.00126012,0.00669762,0.00422696,0.00382558,0.00723265,0.0083914,0.0044342,0.00721503,0.00596953,0.00361636,0.00435021,0.00356167,0.0047986,0.00915757,0.00607274,0.00543279,0.00041897,0.00604447,0.0044861,0.00615104,0.00360973,0.00707676,0.0,0.00263187,0.00419382,0.00408758,0.00633712,0.00219203,0.01287871,0.00468863,0.00455304,0.00385008,0.00320697,0.00324585,0.00709934,0.00349308,0.00742498,0.00420077,0.00417401,0.00244212,0.01009745,0.00723172,0.00588869,0.0,0.00332771,0.00844325,0.00380807,0.00614791,0.00388096,0.00525674,0.00469478,0.00877838,0.00784314,0.00498711,0.00529364,0.00504626,0.00673376,0.00492542,0.00492632,0.00398492,0.00624866,0.00333492,0.01205675,0.00415965,0.00426135,0.00849972,0.00926785,0.0061189,0.00542181,0.00498017,0.00848587,0.00682917,0.01011764,0.00890899,0.01011448,0.00552348
